역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft
818,8.000000,0,930.000000,토요일,47.583333,53.916667,52.500000,61.583333,57.500000,67.166667,47.583333,53.916667,52.500000,61.583333,57.500000,67.166667
819,8.000000,0,930.000000,토요일,41.166667,47.000000,48.666667,53.500000,50.000000,53.833333,41.166667,47.000000,48.666667,53.500000,50.000000,53.833333
820,8.000000,0,930.000000,토요일,30.916667,34.500000,36.000000,39.166667,40.666667,44.250000,30.916667,34.500000,36.000000,39.166667,40.666667,44.250000
821,8.000000,0,930.000000,토요일,20.666667,22.000000,23.333333,24.833333,31.333333,34.666667,20.666667,22.000000,23.333333,24.833333,31.333333,34.666667
809,8.000000,0,930.000000,평일,7.888889,9.222222,9.888889,10.111111,9.666667,7.388889,7.888889,9.222222,9.888889,10.111111,9.666667,7.388889
810,8.000000,0,930.000000,평일,28.750000,24.527778,21.222222,18.444444,13.916667,10.888889,28.750000,24.527778,21.222222,18.444444,13.916667,10.888889
811,8.000000,0,930.000000,평일,49.611111,39.833333,32.555556,26.777778,18.166667,14.388889,49.611111,39.833333,32.555556,26.777778,18.166667,14.388889
812,8.000000,0,930.000000,평일,61.407407,52.833333,46.518519,42.518519,35.500000,35.500000,61.407407,52.833333,46.518519,42.518519,35.500000,35.500000
813,8.000000,0,930.000000,평일,73.203704,65.833333,60.481481,58.259259,52.833333,56.611111,73.203704,65.833333,60.481481,58.259259,52.833333,56.611111
814,8.000000,0,930.000000,평일,85.000000,78.833333,74.444444,74.000000,70.166667,77.722222,85.000000,78.833333,74.444444,74.000000,70.166667,77.722222
815,8.000000,0,930.000000,평일,81.111111,77.444444,75.833333,77.166667,75.462963,86.518519,81.111111,77.444444,75.833333,77.166667,75.462963,86.518519
816,8.000000,0,930.000000,평일,77.222222,76.055556,77.222222,80.333333,80.759259,95.314815,77.222222,76.055556,77.222222,80.333333,80.759259,95.314815
817,8.000000,0,930.000000,평일,73.333333,74.666667,78.611111,83.500000,86.055556,104.111111,73.333333,74.666667,78.611111,83.500000,86.055556,104.111111
818,8.000000,0,930.000000,평일,68.083333,70.305556,75.472222,77.722222,76.250000,89.944444,68.083333,70.305556,75.472222,77.722222,76.250000,89.944444
819,8.000000,0,930.000000,평일,62.833333,65.944444,72.333333,71.944444,66.444444,75.777778,62.833333,65.944444,72.333333,71.944444,66.444444,75.777778
820,8.000000,0,930.000000,평일,45.777778,49.055556,52.722222,54.777778,51.750000,59.222222,45.777778,49.055556,52.722222,54.777778,51.750000,59.222222
821,8.000000,0,930.000000,평일,28.722222,32.166667,33.111111,37.611111,37.055556,42.666667,28.722222,32.166667,33.111111,37.611111,37.055556,42.666667
809,8.000000,0,1030.000000,일요일,8.833333,11.166667,12.166667,13.000000,9.833333,7.833333,8.833333,11.166667,12.166667,13.000000,9.833333,7.833333
810,8.000000,0,1030.000000,일요일,21.750000,25.083333,21.166667,19.500000,13.916667,12.166667,21.750000,25.083333,21.166667,19.500000,13.916667,12.166667
811,8.000000,0,1030.000000,일요일,34.666667,39.000000,30.166667,26.000000,18.000000,16.500000,34.666667,39.000000,30.166667,26.000000,18.000000,16.500000
812,8.000000,0,1030.000000,일요일,38.277778,43.722222,37.833333,34.111111,26.944444,26.111111,38.277778,43.722222,37.833333,34.111111,26.944444,26.111111
813,8.000000,0,1030.000000,일요일,41.888889,48.444444,45.500000,42.222222,35.888889,35.722222,41.888889,48.444444,45.500000,42.222222,35.888889,35.722222
814,8.000000,0,1030.000000,일요일,45.500000,53.166667,53.166667,50.333333,44.833333,45.333333,45.500000,53.166667,53.166667,50.333333,44.833333,45.333333
815,8.000000,0,1030.000000,일요일,42.333333,51.277778,52.500000,52.222222,45.833333,48.055556,42.333333,51.277778,52.500000,52.222222,45.833333,48.055556
816,8.000000,0,1030.000000,일요일,39.166667,49.388889,51.833333,54.111111,46.833333,50.777778,39.166667,49.388889,51.833333,54.111111,46.833333,50.777778
817,8.000000,0,1030.000000,일요일,36.000000,47.500000,51.166667,56.000000,47.833333,53.500000,36.000000,47.500000,51.166667,56.000000,47.833333,53.500000
818,8.000000,0,1030.000000,일요일,31.666667,43.833333,47.000000,51.000000,42.083333,45.833333,31.666667,43.833333,47.000000,51.000000,42.083333,45.833333
819,8.000000,0,1030.000000,일요일,27.333333,40.166667,42.833333,46.000000,36.333333,38.166667,27.333333,40.166667,42.833333,46.000000,36.333333,38.166667
820,8.000000,0,1030.000000,일요일,20.000000,29.166667,31.000000,34.083333,29.000000,31.333333,20.000000,29.166667,31.000000,34.083333,29.000000,31.333333
821,8.000000,0,1030.000000,일요일,12.666667,18.166667,19.166667,22.166667,21.666667,24.500000,12.666667,18.166667,19.166667,22.166667,21.666667,24.500000
809,8.000000,0,1030.000000,토요일,12.500000,15.833333,17.333333,18.166667,13.833333,11.166667,12.500000,15.833333,17.333333,18.166667,13.833333,11.166667
810,8.000000,0,1030.000000,토요일,30.000000,34.583333,29.333333,26.916667,19.333333,16.833333,30.000000,34.583333,29.333333,26.916667,19.333333,16.833333
811,8.000000,0,1030.000000,토요일,47.500000,53.333333,41.333333,35.666667,24.833333,22.500000,47.500000,53.333333,41.333333,35.666667,24.833333,22.500000
812,8.000000,0,1030.000000,토요일,51.944444,59.388889,51.277778,46.222222,36.611111,35.166667,51.944444,59.388889,51.277778,46.222222,36.611111,35.166667
813,8.000000,0,1030.000000,토요일,56.388889,65.444444,61.222222,56.777778,48.388889,47.833333,56.388889,65.444444,61.222222,56.777778,48.388889,47.833333
814,8.000000,0,1030.000000,토요일,60.833333,71.500000,71.166667,67.333333,60.166667,60.500000,60.833333,71.500000,71.166667,67.333333,60.166667,60.500000
815,8.000000,0,1030.000000,토요일,57.333333,70.055556,71.277778,71.444444,62.611111,65.388889,57.333333,70.055556,71.277778,71.444444,62.611111,65.388889
816,8.000000,0,1030.000000,토요일,53.833333,68.611111,71.388889,75.555556,65.055556,70.277778,53.833333,68.611111,71.388889,75.555556,65.055556,70.277778
817,8.000000,0,1030.000000,토요일,50.333333,67.166667,71.500000,79.666667,67.500000,75.166667,50.333333,67.166667,71.500000,79.666667,67.500000,75.166667
818,8.000000,0,1030.000000,토요일,44.166667,61.416667,65.500000,71.916667,58.833333,64.000000,44.166667,61.416667,65.500000,71.916667,58.833333,64.000000
819,8.000000,0,1030.000000,토요일,38.000000,55.666667,59.500000,64.166667,50.166667,52.833333,38.000000,55.666667,59.500000,64.166667,50.166667,52.833333
820,8.000000,0,1030.000000,토요일,27.500000,40.166667,42.750000,47.000000,39.750000,43.000000,27.500000,40.166667,42.750000,47.000000,39.750000,43.000000
821,8.000000,0,1030.000000,토요일,17.000000,24.666667,26.000000,29.833333,29.333333,33.166667,17.000000,24.666667,26.000000,29.833333,29.333333,33.166667
809,8.000000,0,1030.000000,평일,8.500000,11.055556,13.000000,12.222222,10.111111,8.944444,8.500000,11.055556,13.000000,12.222222,10.111111,8.944444
810,8.000000,0,1030.000000,평일,24.916667,24.527778,22.000000,20.777778,15.111111,13.000000,24.916667,24.527778,22.000000,20.777778,15.111111,13.000000
811,8.000000,0,1030.000000,평일,41.333333,38.000000,31.000000,29.333333,20.111111,17.055556,41.333333,38.000000,31.000000,29.333333,20.111111,17.055556
812,8.000000,0,1030.000000,평일,46.407407,44.277778,41.351852,38.629630,30.611111,29.925926,46.407407,44.277778,41.351852,38.629630,30.611111,29.925926
813,8.000000,0,1030.000000,평일,51.481481,50.555556,51.703704,47.925926,41.111111,42.796296,51.481481,50.555556,51.703704,47.925926,41.111111,42.796296
814,8.000000,0,1030.000000,평일,56.555556,56.833333,62.055556,57.222222,51.611111,55.666667,56.555556,56.833333,62.055556,57.222222,51.611111,55.666667
815,8.000000,0,1030.000000,평일,51.740741,54.148148,60.370370,57.722222,53.574074,59.759259,51.740741,54.148148,60.370370,57.722222,53.574074,59.759259
816,8.000000,0,1030.000000,평일,46.925926,51.462963,58.685185,58.222222,55.537037,63.851852,46.925926,51.462963,58.685185,58.222222,55.537037,63.851852
817,8.000000,0,1030.000000,평일,42.111111,48.777778,57.000000,58.722222,57.500000,67.944444,42.111111,48.777778,57.000000,58.722222,57.500000,67.944444
818,8.000000,0,1030.000000,평일,37.694444,44.444444,53.555556,53.583333,50.416667,56.611111,37.694444,44.444444,53.555556,53.583333,50.416667,56.611111
819,8.000000,0,1030.000000,평일,33.277778,40.111111,50.111111,48.444444,43.333333,45.277778,33.277778,40.111111,50.111111,48.444444,43.333333,45.277778
820,8.000000,0,1030.000000,평일,22.250000,28.222222,34.861111,34.583333,32.944444,34.750000,22.250000,28.222222,34.861111,34.583333,32.944444,34.750000
821,8.000000,0,1030.000000,평일,11.222222,16.333333,19.611111,20.722222,22.555556,24.222222,11.222222,16.333333,19.611111,20.722222,22.555556,24.222222
809,8.000000,0,1130.000000,일요일,9.000000,13.666667,13.166667,14.500000,11.333333,9.666667,9.000000,13.666667,13.166667,14.500000,11.333333,9.666667
810,8.000000,0,1130.000000,일요일,22.166667,27.416667,22.666667,24.000000,16.666667,14.166667,22.166667,27.416667,22.666667,24.000000,16.666667,14.166667
811,8.000000,0,1130.000000,일요일,35.333333,41.166667,32.166667,33.500000,22.000000,18.666667,35.333333,41.166667,32.166667,33.500000,22.000000,18.666667
812,8.000000,0,1130.000000,일요일,40.222222,46.722222,41.611111,43.166667,30.722222,29.944444,40.222222,46.722222,41.611111,43.166667,30.722222,29.944444
813,8.000000,0,1130.000000,일요일,45.111111,52.277778,51.055556,52.833333,39.444444,41.222222,45.111111,52.277778,51.055556,52.833333,39.444444,41.222222
814,8.000000,0,1130.000000,일요일,50.000000,57.833333,60.500000,62.500000,48.166667,52.500000,50.000000,57.833333,60.500000,62.500000,48.166667,52.500000
815,8.000000,0,1130.000000,일요일,45.888889,54.833333,59.000000,60.888889,49.000000,52.944444,45.888889,54.833333,59.000000,60.888889,49.000000,52.944444
816,8.000000,0,1130.000000,일요일,41.777778,51.833333,57.500000,59.277778,49.833333,53.388889,41.777778,51.833333,57.500000,59.277778,49.833333,53.388889
817,8.000000,0,1130.000000,일요일,37.666667,48.833333,56.000000,57.666667,50.666667,53.833333,37.666667,48.833333,56.000000,57.666667,50.666667,53.833333
818,8.000000,0,1130.000000,일요일,33.916667,44.583333,52.500000,52.916667,44.000000,46.000000,33.916667,44.583333,52.500000,52.916667,44.000000,46.000000
819,8.000000,0,1130.000000,일요일,30.166667,40.333333,49.000000,48.166667,37.333333,38.166667,30.166667,40.333333,49.000000,48.166667,37.333333,38.166667
820,8.000000,0,1130.000000,일요일,21.250000,30.416667,35.083333,35.666667,28.916667,30.500000,21.250000,30.416667,35.083333,35.666667,28.916667,30.500000
821,8.000000,0,1130.000000,일요일,12.333333,20.500000,21.166667,23.166667,20.500000,22.833333,12.333333,20.500000,21.166667,23.166667,20.500000,22.833333
809,8.000000,0,1130.000000,토요일,13.333333,19.500000,19.333333,21.166667,16.666667,14.000000,13.333333,19.500000,19.333333,21.166667,16.666667,14.000000
810,8.000000,0,1130.000000,토요일,33.833333,41.250000,34.583333,36.500000,25.416667,21.250000,33.833333,41.250000,34.583333,36.500000,25.416667,21.250000
811,8.000000,0,1130.000000,토요일,54.333333,63.000000,49.833333,51.833333,34.166667,28.500000,54.333333,63.000000,49.833333,51.833333,34.166667,28.500000
812,8.000000,0,1130.000000,토요일,61.333333,71.055556,63.611111,66.222222,47.000000,45.444444,61.333333,71.055556,63.611111,66.222222,47.000000,45.444444
813,8.000000,0,1130.000000,토요일,68.333333,79.111111,77.388889,80.611111,59.833333,62.388889,68.333333,79.111111,77.388889,80.611111,59.833333,62.388889
814,8.000000,0,1130.000000,토요일,75.333333,87.166667,91.166667,95.000000,72.666667,79.333333,75.333333,87.166667,91.166667,95.000000,72.666667,79.333333
815,8.000000,0,1130.000000,토요일,69.888889,83.444444,90.055556,93.388889,74.888889,81.000000,69.888889,83.444444,90.055556,93.388889,74.888889,81.000000
816,8.000000,0,1130.000000,토요일,64.444444,79.722222,88.944444,91.777778,77.111111,82.666667,64.444444,79.722222,88.944444,91.777778,77.111111,82.666667
817,8.000000,0,1130.000000,토요일,59.000000,76.000000,87.833333,90.166667,79.333333,84.333333,59.000000,76.000000,87.833333,90.166667,79.333333,84.333333
818,8.000000,0,1130.000000,토요일,52.250000,68.416667,81.000000,81.583333,68.000000,71.083333,52.250000,68.416667,81.000000,81.583333,68.000000,71.083333
819,8.000000,0,1130.000000,토요일,45.500000,60.833333,74.166667,73.000000,56.666667,57.833333,45.500000,60.833333,74.166667,73.000000,56.666667,57.833333
820,8.000000,0,1130.000000,토요일,31.750000,45.083333,52.500000,53.416667,43.166667,45.583333,31.750000,45.083333,52.500000,53.416667,43.166667,45.583333
821,8.000000,0,1130.000000,토요일,18.000000,29.333333,30.833333,33.833333,29.666667,33.333333,18.000000,29.333333,30.833333,33.833333,29.666667,33.333333
809,8.000000,0,1130.000000,평일,9.277778,12.722222,13.611111,13.166667,12.722222,10.277778,9.277778,12.722222,13.611111,13.166667,12.722222,10.277778
810,8.000000,0,1130.000000,평일,23.500000,26.666667,24.555556,23.138889,19.111111,15.222222,23.500000,26.666667,24.555556,23.138889,19.111111,15.222222
811,8.000000,0,1130.000000,평일,37.722222,40.611111,35.500000,33.111111,25.500000,20.166667,37.722222,40.611111,35.500000,33.111111,25.500000,20.166667
812,8.000000,0,1130.000000,평일,40.925926,46.611111,42.666667,40.833333,33.629630,29.722222,40.925926,46.611111,42.666667,40.833333,33.629630,29.722222
813,8.000000,0,1130.000000,평일,44.129630,52.611111,49.833333,48.555556,41.759259,39.277778,44.129630,52.611111,49.833333,48.555556,41.759259,39.277778
814,8.000000,0,1130.000000,평일,47.333333,58.611111,57.000000,56.277778,49.888889,48.833333,47.333333,58.611111,57.000000,56.277778,49.888889,48.833333
815,8.000000,0,1130.000000,평일,44.074074,55.314815,56.185185,54.685185,49.759259,49.629630,44.074074,55.314815,56.185185,54.685185,49.759259,49.629630
816,8.000000,0,1130.000000,평일,40.814815,52.018519,55.370370,53.092593,49.629630,50.425926,40.814815,52.018519,55.370370,53.092593,49.629630,50.425926
817,8.000000,0,1130.000000,평일,37.555556,48.722222,54.555556,51.500000,49.500000,51.222222,37.555556,48.722222,54.555556,51.500000,49.500000,51.222222
818,8.000000,0,1130.000000,평일,31.583333,42.638889,47.944444,45.000000,41.611111,41.833333,31.583333,42.638889,47.944444,45.000000,41.611111,41.833333
819,8.000000,0,1130.000000,평일,25.611111,36.555556,41.333333,38.500000,33.722222,32.444444,25.611111,36.555556,41.333333,38.500000,33.722222,32.444444
820,8.000000,0,1130.000000,평일,18.222222,25.555556,29.333333,27.166667,25.416667,25.472222,18.222222,25.555556,29.333333,27.166667,25.416667,25.472222
821,8.000000,0,1130.000000,평일,10.833333,14.555556,17.333333,15.833333,17.111111,18.500000,10.833333,14.555556,17.333333,15.833333,17.111111,18.500000
809,8.000000,0,1230.000000,일요일,11.000000,14.833333,18.166667,17.166667,10.500000,12.666667,11.000000,14.833333,18.166667,17.166667,10.500000,12.666667
810,8.000000,0,1230.000000,일요일,26.583333,29.416667,30.583333,28.083333,16.166667,17.500000,26.583333,29.416667,30.583333,28.083333,16.166667,17.500000
811,8.000000,0,1230.000000,일요일,42.166667,44.000000,43.000000,39.000000,21.833333,22.333333,42.166667,44.000000,43.000000,39.000000,21.833333,22.333333
812,8.000000,0,1230.000000,일요일,46.000000,50.388889,49.055556,49.500000,30.833333,32.055556,46.000000,50.388889,49.055556,49.500000,30.833333,32.055556
813,8.000000,0,1230.000000,일요일,49.833333,56.777778,55.111111,60.000000,39.833333,41.777778,49.833333,56.777778,55.111111,60.000000,39.833333,41.777778
814,8.000000,0,1230.000000,일요일,53.666667,63.166667,61.166667,70.500000,48.833333,51.500000,53.666667,63.166667,61.166667,70.500000,48.833333,51.500000
815,8.000000,0,1230.000000,일요일,50.944444,60.666667,60.833333,71.388889,49.944444,54.000000,50.944444,60.666667,60.833333,71.388889,49.944444,54.000000
816,8.000000,0,1230.000000,일요일,48.222222,58.166667,60.500000,72.277778,51.055556,56.500000,48.222222,58.166667,60.500000,72.277778,51.055556,56.500000
817,8.000000,0,1230.000000,일요일,45.500000,55.666667,60.166667,73.166667,52.166667,59.000000,45.500000,55.666667,60.166667,73.166667,52.166667,59.000000
818,8.000000,0,1230.000000,일요일,40.250000,50.166667,54.500000,65.083333,46.750000,50.083333,40.250000,50.166667,54.500000,65.083333,46.750000,50.083333
819,8.000000,0,1230.000000,일요일,35.000000,44.666667,48.833333,57.000000,41.333333,41.166667,35.000000,44.666667,48.833333,57.000000,41.333333,41.166667
820,8.000000,0,1230.000000,일요일,25.083333,31.583333,34.583333,41.333333,32.250000,32.166667,25.083333,31.583333,34.583333,41.333333,32.250000,32.166667
821,8.000000,0,1230.000000,일요일,15.166667,18.500000,20.333333,25.666667,23.166667,23.166667,15.166667,18.500000,20.333333,25.666667,23.166667,23.166667
809,8.000000,0,1230.000000,토요일,15.333333,21.000000,25.666667,24.666667,15.166667,18.166667,15.333333,21.000000,25.666667,24.666667,15.166667,18.166667
810,8.000000,0,1230.000000,토요일,39.500000,43.500000,45.166667,41.583333,24.083333,25.916667,39.500000,43.500000,45.166667,41.583333,24.083333,25.916667
811,8.000000,0,1230.000000,토요일,63.666667,66.000000,64.666667,58.500000,33.000000,33.666667,63.666667,66.000000,64.666667,58.500000,33.000000,33.666667
812,8.000000,0,1230.000000,토요일,68.277778,74.611111,72.388889,72.944444,45.611111,47.166667,68.277778,74.611111,72.388889,72.944444,45.611111,47.166667
813,8.000000,0,1230.000000,토요일,72.888889,83.222222,80.111111,87.388889,58.222222,60.666667,72.888889,83.222222,80.111111,87.388889,58.222222,60.666667
